TransactionID,Date,Amount,Region,Department,CustomerID,TransactionType,RiskScore,IsFraud,RelatedComplianceCheckID
T107555,13-10-2024,2881.13,West,Retail,C2519,Withdrawal,5.63,0,
T107556,30-04-2024,382.39,East,Support,C1475,Withdrawal,5.29,0,C201835
T107557,20-11-2024,330.73,East,Retail,C2136,Payment,5.68,0,
T107558,03-12-2024,170.95,East,Corporate,C1125,Transfer,4.89,0,
T107559,01-06-2025,768.9,Central,Online,C1265,Transfer,5.76,0,
T107560,14-04-2025,62.93,East,Support,C2264,Deposit,6.51,0,
T107561,27-02-2025,1023.83,Central,Online,C2971,Payment,4.11,0,C201836
T107562,13-03-2024,816.81,East,Risk,C1137,Payment,5.59,0,C201837
T107563,04-04-2025,814.1,South,Online,C2269,Deposit,5.97,0,
T107564,15-11-2024,476.22,South,Risk,C2261,Payment,5.27,0,
T107565,24-07-2025,2539.12,East,Risk,C2326,Payment,5.46,0,C201838
T107566,09-08-2025,1148.71,East,Support,C1520,Transfer,6.11,0,C201839
T107567,05-02-2024,194.71,West,Online,C2069,Payment,4.78,0,
T107568,07-06-2025,198.94,South,Retail,C2396,Payment,5.72,0,
T107569,25-01-2024,140.39,West,Support,C2894,Withdrawal,4.55,0,
T107570,22-08-2024,781.75,West,Support,C2147,Transfer,2.91,0,
T107571,11-12-2024,121.49,West,Retail,C2091,Transfer,4.83,0,
T107572,04-04-2024,1480.4,East,Online,C1876,Payment,5.15,0,
T107573,21-04-2025,1973.51,Central,Support,C2461,Withdrawal,5.61,0,
T107574,06-01-2024,140.5,South,Risk,C1501,Withdrawal,2.61,0,
T107575,17-04-2024,322.9,North,Retail,C2347,Payment,4.73,0,C201840
T107576,05-01-2025,411.56,Central,Corporate,C1643,Payment,7.1,0,C201841
T107577,31-03-2025,1165.35,North,Support,C2384,Withdrawal,6.75,0,
T107578,07-08-2025,2782.8,West,Risk,C2994,Payment,4.66,0,
T107579,26-03-2025,53.38,North,Online,C2408,Payment,3.07,0,C201842
T107580,04-03-2025,275.39,North,Online,C1748,Payment,5.66,0,
T107581,08-09-2024,293.18,North,Retail,C2748,Payment,4.28,0,
T107582,01-01-2024,75.13,South,Risk,C2594,Payment,1.09,0,
T107583,17-03-2024,225.4,North,Retail,C2688,Withdrawal,3.66,0,
T107584,07-12-2024,674.06,North,Support,C1904,Payment,6.74,0,
T107585,06-03-2025,288.76,West,Retail,C2816,Payment,6.3,0,
T107586,23-09-2024,63.21,West,Corporate,C2617,Payment,3.22,0,
T107587,11-04-2025,12694.18,West,Retail,C1454,Payment,6.82,1,C201843
T107588,28-11-2024,555.25,Central,Retail,C2773,Payment,2.19,0,
T107589,17-02-2024,461.29,East,Support,C2433,Payment,4.7,0,
T107590,02-05-2024,108.04,Central,Risk,C1823,Payment,3.11,0,
T107591,19-06-2025,551.61,East,Corporate,C2072,Payment,2.67,0,C201844
T107592,07-04-2025,331.27,East,Retail,C2600,Payment,3.44,0,
T107593,24-07-2025,41.84,West,Support,C1700,Deposit,1.57,0,
T107594,16-03-2024,111.69,North,Support,C1520,Payment,3.89,0,
T107595,23-09-2025,1047.24,West,Support,C1393,Withdrawal,7.25,0,C201845
T107596,13-05-2024,4158.13,East,Risk,C1879,Payment,6.18,0,
T107597,08-01-2024,626.78,North,Retail,C1394,Payment,5.34,0,
T107598,28-09-2025,1515.8,North,Online,C1095,Transfer,8.61,0,C201846
T107599,28-06-2024,334.65,North,Corporate,C1084,Payment,2.3,0,C201847
T107600,02-03-2025,363.63,Central,Online,C2059,Payment,4.88,0,
T107601,22-04-2024,1493.94,Central,Risk,C1951,Payment,7.01,1,
T107602,05-01-2025,2967.08,South,Retail,C1415,Payment,6.5,0,C201848
T107603,30-07-2025,1922.37,South,Online,C1594,Transfer,3.87,0,
T107604,23-07-2024,112.21,North,Online,C2991,Transfer,6.14,0,
T107605,03-03-2025,372.28,Central,Online,C1674,Payment,5.67,0,
T107606,29-04-2024,562.86,North,Corporate,C1725,Payment,5.28,0,
T107607,02-02-2025,295.42,Central,Retail,C2923,Withdrawal,2.84,0,
T107608,02-08-2024,642.54,West,Support,C1220,Payment,7.8,0,C201849
T107609,14-05-2024,1079.97,Central,Retail,C2853,Transfer,6.12,0,C201850
T107610,18-07-2024,1343.95,East,Online,C2342,Deposit,6.1,0,
T107611,24-04-2024,3050.45,West,Retail,C1478,Payment,6.85,0,
T107612,29-07-2025,271.69,East,Support,C1391,Payment,5.59,0,
T107613,10-09-2024,78.5,Central,Corporate,C2142,Deposit,3.71,0,C201851
T107614,05-06-2024,620.1,Central,Retail,C2611,Payment,4.88,0,C201852
T107615,13-10-2024,3868.31,East,Retail,C2092,Payment,3.62,0,
T107616,23-07-2024,227.61,West,Corporate,C1444,Payment,3.38,0,C201853
T107617,19-04-2025,919.86,Central,Corporate,C2117,Payment,7.68,0,C201854
T107618,11-09-2025,929.73,Central,Online,C1318,Deposit,4.31,0,C201855
T107619,06-10-2024,507.62,West,Online,C2340,Payment,4.53,0,
T107620,03-07-2025,406.8,North,Corporate,C2890,Payment,3.34,0,
T107621,27-12-2024,133.2,North,Support,C1292,Transfer,4.56,0,
T107622,10-04-2024,26.1,Central,Online,C1765,Payment,2.51,0,C201856
T107623,16-03-2025,106.25,North,Support,C1515,Transfer,3.44,0,
T107624,23-11-2024,252.56,North,Corporate,C2079,Deposit,3.43,0,C201857
T107625,19-02-2025,1505.54,South,Retail,C2578,Deposit,6.15,0,C201858
T107626,21-07-2025,356.47,East,Corporate,C2300,Payment,6.4,0,
T107627,07-10-2024,216.41,East,Corporate,C1569,Transfer,2.25,0,
T107628,28-07-2025,138.49,South,Risk,C1761,Payment,3.61,0,C201859
T107629,23-04-2025,887.29,North,Corporate,C1143,Payment,5.08,0,
T107630,07-11-2024,2059.11,West,Online,C1308,Payment,4.95,0,
T107631,19-01-2025,1445.37,Central,Retail,C1017,Withdrawal,7.01,0,
T107632,26-07-2024,834.96,North,Support,C1824,Payment,6.64,0,
T107633,19-09-2025,68.67,North,Risk,C2374,Withdrawal,3.76,0,
T107634,01-03-2025,264.54,West,Online,C2189,Payment,3.61,0,
T107635,28-01-2024,4174.56,West,Retail,C1890,Deposit,7.74,0,C201860
T107636,27-07-2024,1550.51,West,Support,C2567,Payment,5.31,0,C201861
T107637,01-02-2025,63.75,West,Retail,C2135,Withdrawal,4.61,0,
T107638,05-02-2024,377.39,Central,Online,C1224,Transfer,7.61,0,C201862
T107639,16-01-2024,623.73,North,Retail,C2810,Deposit,5.03,0,
T107640,14-10-2024,161.65,North,Corporate,C1851,Withdrawal,4.27,0,
T107641,31-07-2024,25.25,East,Retail,C2839,Withdrawal,1.96,0,
T107642,06-10-2024,454.22,Central,Corporate,C2097,Payment,6.03,0,
T107643,16-06-2024,156.76,East,Online,C1153,Transfer,4.31,0,
T107644,15-04-2024,157.49,Central,Risk,C1109,Payment,2.55,0,C201863
T107645,15-03-2025,263.59,West,Corporate,C1337,Payment,3.57,0,
T107646,24-11-2024,343.64,West,Retail,C2964,Withdrawal,6.96,0,
T107647,07-05-2024,399.06,North,Retail,C1506,Payment,4.42,0,
T107648,22-07-2024,139.66,North,Retail,C1172,Payment,2.66,0,
T107649,12-01-2025,309.74,West,Online,C2017,Payment,4.76,0,
T107650,16-02-2024,48.96,North,Support,C2806,Payment,2.61,0,
T107651,04-04-2024,585.96,North,Retail,C2169,Payment,4.76,0,
T107652,16-02-2024,13.1,Central,Retail,C1798,Payment,3.01,0,
T107653,02-06-2025,285.03,Central,Corporate,C1398,Payment,4.88,0,
T107654,25-04-2025,1215.64,North,Risk,C1101,Transfer,5.54,0,
T107655,25-04-2025,113.16,West,Retail,C1988,Payment,3.1,0,
T107656,02-04-2025,953.1,North,Online,C2550,Deposit,3.19,0,
T107657,03-03-2025,1614.66,South,Support,C2272,Deposit,8,0,C201864
T107658,31-10-2024,7.62,West,Support,C2600,Payment,4.25,0,
T107659,13-02-2025,336.42,West,Support,C1484,Payment,4.62,0,
T107660,25-01-2024,12.8,North,Online,C2384,Payment,3.35,0,C201865
T107661,31-01-2025,350.08,South,Support,C1173,Deposit,4.58,0,C201866
T107662,11-05-2025,399.97,North,Support,C2866,Transfer,3.79,0,C201867
T107663,15-11-2024,20.51,Central,Corporate,C2381,Transfer,2.75,0,
T107664,16-08-2024,4063.52,West,Support,C1911,Deposit,6.51,0,
T107665,25-06-2024,568.62,South,Corporate,C2462,Deposit,6.75,0,
T107666,14-02-2025,145.64,North,Corporate,C2053,Withdrawal,4.12,0,
T107667,18-03-2025,2341.29,East,Corporate,C2500,Withdrawal,8,0,C201868
T107668,09-07-2025,46.77,West,Online,C1552,Deposit,3.03,0,
T107669,06-08-2024,92.3,West,Retail,C1066,Deposit,3.01,0,
T107670,06-05-2025,25.55,South,Risk,C1487,Payment,4.59,0,C201869
T107671,24-12-2024,3502.58,Central,Support,C1784,Deposit,7.91,0,C201870
T107672,17-07-2025,601.13,East,Risk,C2561,Withdrawal,5.09,0,
T107673,02-12-2024,890.05,South,Retail,C2141,Payment,5.69,0,
T107674,26-11-2024,578.94,South,Corporate,C1840,Payment,5.32,0,
T107675,03-01-2025,803.13,East,Corporate,C1720,Transfer,5.46,0,
T107676,23-04-2025,443.05,Central,Corporate,C2380,Payment,4.34,0,C201871
T107677,07-09-2025,558.42,West,Corporate,C1247,Withdrawal,7.82,0,C201872
T107678,16-02-2024,459.03,East,Support,C2983,Payment,4.33,0,C201873
T107679,04-02-2024,194.36,North,Retail,C2118,Deposit,4.88,0,C201874
T107680,21-08-2025,381.48,North,Retail,C2337,Payment,4.91,0,
T107681,04-12-2024,560.21,East,Retail,C2630,Payment,1.93,0,
T107682,27-01-2025,460.66,West,Risk,C1458,Deposit,4.96,0,
T107683,03-11-2024,68.49,West,Corporate,C2125,Payment,3.15,0,
T107684,29-02-2024,80.32,South,Online,C1725,Withdrawal,2.93,0,
T107685,05-05-2025,1479.43,North,Retail,C2005,Payment,4.39,0,
T107686,21-04-2025,279.11,South,Risk,C2154,Deposit,6.63,0,
T107687,17-07-2024,813.76,Central,Support,C1375,Payment,3.88,0,
T107688,14-07-2024,108.79,East,Corporate,C1893,Payment,3.57,0,C201875
T107689,18-06-2025,68.87,South,Risk,C1880,Deposit,2.86,0,
T107690,16-02-2024,146.6,South,Online,C2435,Payment,2.74,0,
T107691,16-07-2025,308.87,North,Online,C1479,Deposit,5.46,0,
T107692,12-06-2024,181.6,East,Support,C1643,Withdrawal,4.7,0,
T107693,13-01-2025,1905.92,West,Retail,C1935,Payment,5.21,0,
T107694,20-08-2025,500.41,Central,Retail,C1101,Payment,3.77,0,
T107695,08-03-2025,3709.77,East,Risk,C2994,Payment,6.91,0,
T107696,21-09-2024,655.43,North,Risk,C1056,Payment,5.59,0,
T107697,15-03-2025,22.31,West,Retail,C2216,Payment,2.54,0,C201876
T107698,07-08-2024,1432.61,West,Retail,C1430,Transfer,7.34,0,
T107699,25-06-2024,65.93,North,Risk,C1766,Deposit,5.34,0,
T107700,27-09-2025,532,Central,Corporate,C1463,Payment,4.31,0,C201877
T107701,24-04-2025,159.23,Central,Online,C1161,Payment,6.58,0,
T107702,15-02-2025,5277.74,East,Online,C2964,Transfer,6.2,0,
T107703,14-08-2024,2269.96,East,Support,C1031,Payment,5.62,0,
T107704,01-02-2024,165.64,West,Online,C2195,Withdrawal,4.95,0,
T107705,20-01-2024,346.25,West,Risk,C2005,Payment,5.03,0,
T107706,19-12-2024,541.05,North,Corporate,C1096,Deposit,4.97,0,
T107707,01-05-2025,1136.94,North,Risk,C1138,Transfer,3.15,0,
T107708,08-12-2024,417.79,North,Retail,C1291,Payment,2.83,0,
T107709,20-06-2025,117.93,West,Retail,C1140,Withdrawal,2.32,0,
T107710,22-01-2024,170.53,East,Online,C2336,Withdrawal,4.13,0,
T107711,21-08-2024,401.26,East,Corporate,C1979,Withdrawal,4.1,0,C201878
T107712,31-05-2024,1774.63,West,Support,C2688,Payment,5.31,0,
T107713,12-10-2024,674.12,South,Risk,C1197,Payment,4.73,0,
T107714,16-02-2024,159.48,West,Support,C2444,Payment,5.24,0,
T107715,31-08-2025,878.35,East,Support,C2881,Payment,6.2,0,
T107716,22-05-2024,253.56,South,Support,C1131,Payment,3.9,0,
T107717,11-08-2025,1174.37,South,Support,C1364,Withdrawal,5.11,0,
T107718,28-09-2024,8370.03,Central,Risk,C1537,Payment,5.82,0,
T107719,20-09-2025,262.28,West,Retail,C2489,Payment,4.02,0,
T107720,19-12-2024,1055.67,North,Risk,C2292,Payment,6.96,0,
T107721,16-08-2025,164.93,Central,Retail,C1071,Payment,5.2,0,
T107722,04-01-2024,352.58,West,Retail,C2970,Payment,5.09,0,C201879
T107723,22-04-2025,418,North,Risk,C1302,Withdrawal,3.46,0,
T107724,30-07-2025,319.76,North,Risk,C1380,Deposit,4.5,0,
T107725,30-03-2024,7751.3,South,Risk,C2440,Transfer,6.34,0,
T107726,02-03-2024,279.24,West,Retail,C2231,Payment,4.28,0,
T107727,27-09-2024,815.84,East,Risk,C2193,Withdrawal,6.16,0,
T107728,18-08-2025,39.8,South,Corporate,C2766,Payment,4.4,0,
T107729,12-12-2024,677.49,East,Online,C1895,Payment,8.02,0,C201880
T107730,02-12-2024,1588.37,North,Online,C1286,Payment,4.61,0,
T107731,31-03-2024,214.19,North,Corporate,C1167,Payment,5.75,0,
T107732,01-01-2024,19.84,East,Online,C1214,Withdrawal,2.47,0,C201881
T107733,31-05-2025,385.14,South,Retail,C2139,Deposit,3.83,0,
T107734,25-02-2024,411.83,East,Risk,C1143,Transfer,7.34,1,
T107735,08-02-2025,961.88,Central,Risk,C2335,Payment,7.45,0,
T107736,06-08-2025,4505.63,North,Risk,C1329,Payment,6.08,0,
T107737,13-05-2024,255.68,North,Corporate,C2571,Payment,3.53,0,
T107738,28-02-2025,144.38,North,Corporate,C2246,Deposit,1.89,0,
T107739,20-02-2024,99.45,East,Retail,C1235,Payment,5.25,0,
T107740,20-01-2025,511.68,West,Corporate,C2887,Payment,2.43,0,C201882
T107741,14-04-2024,717.11,East,Risk,C1468,Payment,4.95,0,
T107742,14-04-2025,209.6,East,Retail,C1847,Transfer,3.19,0,C201883
T107743,11-07-2024,1027.02,South,Retail,C1695,Transfer,7.05,1,
T107744,22-10-2024,705.19,South,Risk,C2265,Payment,7.33,0,C201884
T107745,17-01-2025,424.91,South,Support,C2327,Withdrawal,2.71,0,
T107746,19-04-2024,136.61,East,Risk,C2516,Transfer,4.06,0,
T107747,18-04-2025,226.28,North,Retail,C2743,Transfer,4.64,0,
T107748,12-07-2024,21.85,West,Support,C1569,Deposit,2.35,0,
T107749,26-02-2025,535.36,East,Risk,C1782,Deposit,4.15,0,
T107750,10-04-2024,416.38,South,Risk,C1967,Payment,6.62,1,
T107751,15-03-2025,505.82,East,Support,C2934,Transfer,4.25,0,
T107752,22-03-2024,738.91,Central,Support,C1148,Withdrawal,7.53,0,C201885
T107753,28-09-2024,640.97,North,Online,C1575,Payment,4.25,0,
T107754,06-06-2024,353.38,North,Support,C1468,Withdrawal,5.55,0,
T107755,22-04-2025,427.69,East,Corporate,C1134,Payment,5.76,0,
T107756,16-06-2024,74.8,West,Support,C1819,Withdrawal,2.75,0,
T107757,16-07-2025,200.24,North,Retail,C1018,Payment,2.1,0,
T107758,22-07-2025,428.62,Central,Support,C1892,Withdrawal,3.73,0,
T107759,05-05-2024,166.83,West,Risk,C1597,Payment,2.69,0,C201886
T107760,26-01-2025,1132.5,Central,Corporate,C1685,Payment,6.44,0,
T107761,25-02-2024,183.03,South,Support,C1549,Payment,3.71,0,
T107762,06-09-2024,522.99,Central,Corporate,C1140,Payment,6.55,0,
T107763,31-03-2025,464,South,Online,C2323,Deposit,5.51,0,
T107764,24-02-2025,987.85,South,Corporate,C1405,Payment,5.12,0,C201887
T107765,02-02-2025,1189.1,Central,Risk,C2734,Payment,5.58,0,
T107766,29-06-2024,927.82,North,Online,C1499,Transfer,3.71,0,C201888
T107767,29-08-2024,32.23,Central,Support,C1034,Payment,2.73,0,
T107768,06-03-2024,1690.84,East,Corporate,C2666,Payment,5.9,0,
T107769,03-04-2025,2521.91,Central,Online,C2762,Payment,5.55,0,
T107770,17-11-2024,226.21,East,Support,C2390,Transfer,3.64,0,C201889
T107771,28-03-2025,535.92,West,Support,C1655,Deposit,6.13,0,C201890
T107772,07-06-2024,138.52,North,Corporate,C2452,Withdrawal,2.84,0,
T107773,25-07-2024,38.94,East,Corporate,C1655,Deposit,3.8,0,
T107774,01-08-2024,166.26,West,Online,C2729,Transfer,5.42,0,
T107775,17-01-2024,210.99,West,Corporate,C1357,Deposit,4.86,0,
T107776,05-08-2024,263.53,North,Support,C2872,Payment,2.98,0,
T107777,27-05-2025,127.65,South,Risk,C2701,Payment,4.05,0,C201891
T107778,26-07-2025,167.32,South,Online,C1023,Payment,5.18,0,
T107779,26-11-2024,398.14,North,Risk,C1981,Payment,4.37,0,
T107780,17-10-2024,160.09,East,Risk,C1433,Withdrawal,3.05,0,C201892
T107781,20-01-2024,774.51,West,Support,C1214,Payment,4.11,0,
T107782,14-07-2025,914.15,South,Risk,C1363,Withdrawal,5.68,0,
T107783,09-01-2024,7019.63,East,Retail,C1466,Payment,6.33,0,
T107784,25-08-2025,1557.47,Central,Online,C1824,Payment,4.93,0,
T107785,08-11-2024,540.08,North,Support,C1235,Payment,2.41,0,C201893
T107786,06-08-2024,191.65,East,Corporate,C2146,Payment,6.36,0,
T107787,12-08-2025,573.92,West,Support,C1567,Deposit,4.59,0,
T107788,16-01-2024,597,West,Corporate,C1597,Transfer,5.97,0,C201894
T107789,05-01-2025,217.9,West,Support,C1464,Transfer,5.9,0,
T107790,16-12-2024,1033.26,West,Retail,C2857,Payment,9.47,0,C201895
T107791,19-05-2024,75.36,North,Online,C2101,Payment,4.37,0,C201896
T107792,30-09-2024,300.88,East,Risk,C1603,Payment,4.92,0,
T107793,20-02-2025,786.06,West,Support,C2356,Withdrawal,3.33,0,
T107794,08-04-2025,285.69,North,Online,C2271,Payment,2.05,0,
T107795,01-01-2024,314.79,North,Online,C2637,Transfer,1.68,0,
T107796,20-08-2025,341.95,West,Online,C2360,Transfer,4.4,0,
T107797,14-04-2024,148.01,West,Online,C1072,Payment,2.82,0,
T107798,29-05-2024,1650.25,South,Online,C1829,Transfer,5.13,0,C201897
T107799,17-06-2024,118.91,Central,Risk,C1743,Withdrawal,5.59,0,C201898
T107800,25-01-2024,590.99,West,Risk,C2549,Payment,5.61,0,
T107801,19-03-2024,662.74,Central,Support,C2729,Transfer,5.05,0,C201899
T107802,21-09-2025,129.24,Central,Corporate,C1233,Withdrawal,4.16,0,
T107803,20-07-2024,440.42,East,Support,C2211,Payment,3.95,0,
T107804,14-03-2024,135.43,West,Online,C2300,Payment,3.38,0,
T107805,09-03-2024,2141.48,West,Corporate,C1418,Payment,4.23,0,
T107806,04-04-2025,102.87,West,Support,C2565,Deposit,4.7,0,C201900
T107807,29-06-2025,184.07,West,Corporate,C1422,Payment,6.3,0,
T107808,12-06-2024,92.84,North,Risk,C1024,Payment,5.33,0,
T107809,14-01-2024,79.1,South,Online,C2451,Payment,3.61,0,C201901
T107810,22-05-2024,2722.92,South,Corporate,C2210,Payment,7.21,0,
T107811,06-02-2024,773.81,West,Retail,C2766,Payment,5.83,0,
T107812,06-03-2024,477.4,West,Online,C1354,Payment,5.05,0,
T107813,02-10-2024,183.48,East,Risk,C2157,Payment,4.59,0,
T107814,26-05-2024,1198.87,East,Risk,C2154,Withdrawal,3.9,0,
T107815,25-11-2024,150.04,Central,Support,C2955,Deposit,3.45,0,C201902
T107816,10-06-2024,1045.62,South,Retail,C1111,Payment,4.57,0,
T107817,23-08-2025,141.6,North,Corporate,C2902,Deposit,2.17,0,
T107818,31-07-2025,186.16,East,Support,C1640,Payment,4.87,0,
T107819,27-12-2024,1002.19,Central,Risk,C2441,Transfer,6.2,0,
T107820,14-08-2024,1137.51,West,Corporate,C1576,Payment,2.41,0,
T107821,31-08-2024,826.31,South,Risk,C1025,Payment,5.21,0,
T107822,19-09-2024,114.48,North,Risk,C1529,Payment,3.43,0,
T107823,09-04-2025,236.02,West,Retail,C1931,Payment,3.6,0,
T107824,15-10-2024,487.01,Central,Online,C2669,Withdrawal,2.88,0,C201903
T107825,30-06-2025,145.6,West,Corporate,C2738,Payment,4.08,0,
T107826,25-08-2025,2090.49,East,Retail,C2789,Payment,5.9,0,
T107827,02-08-2024,22.59,North,Risk,C1939,Deposit,2.27,0,
T107828,23-12-2024,158.46,Central,Risk,C2575,Transfer,5.04,0,
T107829,01-03-2024,218.88,South,Retail,C2053,Payment,5.21,0,
T107830,07-05-2024,13.29,South,Corporate,C1589,Payment,0.13,0,
T107831,20-09-2024,75.53,West,Risk,C2865,Deposit,4.47,0,
T107832,11-05-2024,854.36,Central,Corporate,C1760,Payment,4.1,0,
T107833,13-07-2025,418.36,West,Retail,C2310,Transfer,4.42,0,
T107834,10-04-2024,2664.48,West,Risk,C2465,Transfer,8.03,0,C201904
T107835,17-10-2024,2576.72,South,Support,C2462,Payment,5.97,0,C201905
T107836,21-01-2025,678.34,North,Support,C1163,Deposit,6.32,0,C201906
T107837,17-03-2025,587.51,North,Risk,C1334,Payment,4.68,0,C201907
T107838,01-09-2024,436.64,East,Online,C1413,Withdrawal,5.9,0,
T107839,08-07-2025,16.67,North,Risk,C2583,Transfer,2.45,0,
T107840,28-12-2024,75.68,Central,Risk,C1589,Transfer,3.23,0,
T107841,07-10-2024,455.23,North,Risk,C1622,Deposit,4.95,0,C201908
T107842,12-02-2024,844.91,East,Retail,C2366,Transfer,3.9,0,
T107843,23-10-2024,571.12,East,Risk,C2808,Withdrawal,4.35,0,
T107844,07-06-2025,138.25,East,Risk,C1282,Payment,4.7,0,
T107845,27-01-2025,1242.51,South,Retail,C1363,Withdrawal,6.52,0,
T107846,14-06-2025,2389.72,Central,Risk,C1253,Withdrawal,4.88,0,
T107847,11-11-2024,1243.38,East,Support,C2470,Deposit,7.58,0,C201909
T107848,16-03-2024,1322.82,West,Support,C2661,Deposit,7.72,0,C201910
T107849,09-01-2024,206.22,West,Risk,C2996,Payment,3.14,0,
T107850,12-07-2024,1467.21,North,Retail,C2421,Payment,5.08,0,
T107851,21-03-2025,480.54,West,Risk,C1921,Deposit,4.81,0,
T107852,19-05-2025,745.36,East,Risk,C1170,Transfer,6.61,0,C201911
T107853,07-07-2024,625.48,Central,Corporate,C1202,Payment,5.72,0,
T107854,12-11-2024,348.7,Central,Online,C1485,Payment,4.25,0,
T107855,25-09-2024,143.74,North,Retail,C2664,Payment,2.48,0,
T107856,18-09-2024,365.56,North,Online,C1279,Transfer,2.3,0,
T107857,27-05-2024,1318.32,South,Corporate,C1403,Withdrawal,5.9,0,
T107858,28-03-2024,237.51,Central,Online,C2479,Payment,6.53,0,
T107859,05-05-2024,1178.52,North,Risk,C2031,Payment,5.48,0,
T107860,05-02-2024,977,West,Support,C1797,Transfer,5.84,0,
T107861,06-05-2024,281.82,East,Retail,C2405,Deposit,4.72,0,
T107862,06-01-2024,2135.72,West,Retail,C1017,Payment,3.93,0,
T107863,04-02-2025,263.31,North,Risk,C2525,Deposit,6.31,0,
T107864,20-07-2024,2468.72,South,Online,C2868,Payment,5.05,0,
T107865,12-09-2025,679.22,East,Retail,C2145,Deposit,4.13,0,
T107866,03-05-2024,395.82,North,Corporate,C2517,Withdrawal,5.27,0,
T107867,08-08-2024,139.02,North,Corporate,C2149,Deposit,3.11,0,
T107868,16-08-2024,362.89,North,Online,C2902,Withdrawal,3.08,0,C201912
T107869,06-01-2024,315.92,East,Corporate,C2763,Payment,5.71,0,
T107870,19-06-2025,89.13,South,Support,C1594,Deposit,3.82,0,C201913
T107871,21-01-2024,310.71,South,Risk,C2420,Transfer,5.69,0,
T107872,22-08-2025,153.77,South,Retail,C1488,Payment,3.6,0,
T107873,23-07-2025,815,North,Risk,C1431,Payment,4.67,0,C201914
T107874,07-12-2024,1934.37,South,Online,C1187,Payment,6.13,0,
T107875,12-12-2024,92.55,North,Risk,C2177,Withdrawal,4.11,0,C201915
T107876,21-02-2025,3148.78,West,Retail,C1123,Transfer,5.39,0,C201916
T107877,03-09-2024,345.76,North,Retail,C2928,Transfer,3.7,0,
T107878,16-02-2025,125.21,Central,Online,C2889,Payment,4.99,0,C201917
T107879,29-01-2024,1001.55,North,Retail,C2332,Payment,5.76,0,
T107880,04-02-2024,236.1,Central,Corporate,C1606,Payment,4.68,0,
T107881,18-10-2024,365.74,Central,Risk,C1121,Payment,2.28,0,
T107882,16-12-2024,248.36,West,Support,C1873,Deposit,4.69,0,
